TeckRank_int,rank_CB_normlized,name
5763.0,6549.0,MBX
5764.0,4489.0,Yatsen Holding
5765.0,4650.0,Public Goods
5766.0,4984.0,CargoX
5767.0,1628.0,Lane
5768.0,1130.0,Umbrella
5769.0,4876.0,CoinSmart
5770.0,702.0,Paxata
5771.0,7790.0,Kneron
5772.0,6950.0,Jitterbit
5773.0,5500.0,Weka.IO
5774.0,110.0,Sellpy
5775.0,9976.0,Grover
5776.0,7285.0,Cashify
5777.0,1481.0,Alarm.com
5778.0,3690.0,RealSelf
5779.0,2510.0,DotPe
5780.0,4344.0,Atipica
5781.0,7337.0,TrueAccord
5782.0,7587.0,WayUp
5783.0,9644.0,Career Karma
5784.0,2989.0,ePIC Blockchain Inc.
5785.0,5071.0,HopSkipDrive
5786.0,6765.0,Pocket
5787.0,5776.0,Pachama
5788.0,9320.0,Instamojo
5789.0,7199.0,Quick Base
5790.0,3220.0,proSapient
5791.0,6180.0,Eden Workplace
5792.0,8763.0,MassVentures
5793.0,222.0,New Markets Venture Partners
5794.0,4107.0,Meemo
5795.0,7855.0,Multiply Labs
5796.0,3260.0,Tulip Retail
5797.0,4102.0,AccuRx
5798.0,5429.0,STRIVR
5799.0,7532.0,Paytm Payments Bank
5800.0,197.0,Agora - What's In Your Core?
5801.0,7713.0,MobiKwik
5802.0,875.0,Kyash
5803.0,4911.0,Form3
5804.0,1806.0,F10 FinTech Incubator & Accelerator
5805.0,9536.0,Modulr
5806.0,5061.0,Revelock
5807.0,3988.0,Ravelin
5808.0,9877.0,Signifyd
5809.0,6515.0,MYPINPAD
5810.0,3348.0,Groundbreaker
5811.0,6338.0,Medly Pharmacy
5812.0,9350.0,Medallia
5813.0,2652.0,Zeel
5814.0,7947.0,PAYFAZZ
5815.0,8705.0,Financeit
5816.0,998.0,CARD.com
5817.0,7123.0,Cardlay
5818.0,4920.0,Scientist.com
5819.0,7830.0,DIGGIPACKS
5820.0,9878.0,Veriff
5821.0,960.0,HYAS
5822.0,7576.0,Arkose Labs inc.
5823.0,522.0,Cyberint
5824.0,3179.0,SpyCloud
5825.0,1825.0,VoiceBase
5826.0,9555.0,Tuya
5827.0,6473.0,Securonix
5828.0,94.0,"cPacket Networks, Inc."
5829.0,4951.0,Oddbox
5830.0,8062.0,SpotOn
5831.0,8523.0,TryNow
5832.0,9215.0,Privacera
5833.0,3082.0,Odaseva
5834.0,9929.0,Rapid7
5835.0,7793.0,Infra.Market
5836.0,9487.0,Domino Data Lab
5837.0,523.0,ArsenalBio
5838.0,6466.0,Sitetracker
5839.0,4071.0,Parallel Domain
5840.0,762.0,YayPay
5841.0,1834.0,Ellipsis Health
5842.0,5690.0,ARCH Venture Partners
5843.0,3625.0,Lilly Asia Ventures
5844.0,7778.0,MPM Capital
5845.0,7319.0,Arix Bioscience
5846.0,2327.0,Omega Funds
5847.0,8422.0,Flagship Pioneering
5848.0,7411.0,Novo Holdings
5849.0,293.0,Setter
5850.0,4194.0,Rows
5851.0,7751.0,iRhythm Technologies
5852.0,3654.0,Movano
5853.0,5562.0,FORTË
5854.0,9055.0,Olive Union
5855.0,8595.0,CirrusMD
5856.0,4123.0,Deep Sentinel
5857.0,3243.0,Wahed Invest
5858.0,4580.0,Chowbotics
5859.0,3959.0,dacadoo
5860.0,5226.0,Pagedip
5861.0,6951.0,PDFTron
5862.0,9927.0,Squire
5863.0,9084.0,FootPrint Coalition
5864.0,2502.0,Crowdz
5865.0,6556.0,Logiwa
5866.0,6434.0,Plan A
5867.0,3782.0,Shippit
5868.0,8378.0,MediBuddy
5869.0,8292.0,Baraja
5870.0,9076.0,Innoviz Technologies
5871.0,4798.0,LeddarTech
5872.0,5462.0,Keepit
5873.0,6688.0,Health Catalyst
5874.0,7987.0,NotCo
5875.0,2534.0,Bizly
5876.0,775.0,SpaceIQ
5877.0,3661.0,ION Investment Group
5878.0,9374.0,Exodus
5879.0,8854.0,Wirex
5880.0,5971.0,Como
5881.0,5609.0,Wine.com
5882.0,9096.0,Rapido
5883.0,6814.0,Amino
5884.0,4188.0,Storybook
5885.0,8089.0,Maven Clinic
5886.0,4788.0,Rumble
5887.0,2620.0,Genius Sports
5888.0,1446.0,Mindhouse
5889.0,9324.0,Zwift
5890.0,1867.0,Fitternity
5891.0,3383.0,Oath Care
5892.0,3681.0,NeuroFlow
5893.0,4668.0,Vessel
5894.0,3547.0,Saveo
5895.0,6810.0,Big Health
5896.0,2694.0,Higi
5897.0,2938.0,Carrot
5898.0,1508.0,BeatO
5899.0,5369.0,Echelon Fitness
5900.0,3175.0,EGYM
5901.0,4763.0,NAKD
5902.0,1644.0,HelloSelf
5903.0,1590.0,Rupa Health
5904.0,1617.0,Bold
5905.0,8097.0,Real
5906.0,3059.0,Availity
5907.0,9979.0,Peloton
5908.0,3874.0,Minded
5909.0,2296.0,Opencare
5910.0,6624.0,Privia Health
5911.0,56.0,Well Dot
5912.0,2348.0,iHealth Labs
5913.0,613.0,Healthians
5914.0,227.0,Peerfit
5915.0,567.0,Yogabars
5916.0,4092.0,Hero Health
5917.0,9388.0,Reputation.com
5918.0,2251.0,yello
5919.0,6058.0,Aerospike
5920.0,6259.0,Holmusk
5921.0,9709.0,Accolade
5922.0,3183.0,IntelyCare
5923.0,2649.0,CoinGecko
5924.0,7246.0,Khoros
5925.0,1719.0,Triplemint
5926.0,705.0,Apto
5927.0,6598.0,Ehang
5928.0,9862.0,Olive
5929.0,1919.0,ShoppingGives
5930.0,305.0,Lianjia
5931.0,6048.0,Legion Technologies
5932.0,4041.0,Harness
5933.0,8150.0,Observe.AI
5934.0,5879.0,Humu
5935.0,1295.0,Databand
5936.0,9493.0,TigerGraph
5937.0,2928.0,Izenda
5938.0,4537.0,Earnest Research
5939.0,1790.0,Altr
5940.0,6760.0,Malwarebytes
5941.0,7313.0,Pattern
5942.0,2624.0,Negotiatus
5943.0,9252.0,Zhihu
5944.0,8214.0,Nimble Robotics
5945.0,8702.0,Horizon Robotics
5946.0,6167.0,Dexterity
5947.0,9478.0,Argo AI
5948.0,8539.0,AEye
5949.0,6039.0,Brain Corp
5950.0,5927.0,RealPage
5951.0,2991.0,Protenus
5952.0,604.0,Checkerspot
5953.0,1776.0,RWDC Industries
5954.0,2498.0,Stirling Ultracold
5955.0,6619.0,The Expert
5956.0,4430.0,Saltmine
5957.0,9302.0,Welcome Technologies
5958.0,4557.0,Atlas Biomed Group
5959.0,9344.0,Incredible Health
5960.0,2857.0,Medwing
5961.0,2976.0,Lantum
5962.0,6657.0,Vendasta Technologies
5963.0,4954.0,Mitsubishi UFJ Capital
5964.0,4373.0,Yourkeys
5965.0,7809.0,Higharc
5966.0,7623.0,Particle
5967.0,6323.0,Diamanti
5968.0,8277.0,Genies
5969.0,8902.0,ShareChat
5970.0,1587.0,Koji
5971.0,9285.0,JazzHR
5972.0,263.0,MaestroQA
5973.0,5609.0,Alight Solutions
5974.0,2545.0,Drinks
5975.0,7489.0,Alexandria Real Estate Equities
5976.0,6520.0,Outcome Health
5977.0,8928.0,AfterShip
5978.0,8354.0,Zume Pizza
5979.0,9753.0,HelloFresh
5980.0,3974.0,HungerBox
5981.0,83.0,VetSource
5982.0,3208.0,Coverfox Insurance
5983.0,6815.0,Beanworks
5984.0,2575.0,Bling
5985.0,5604.0,Palantir Technologies
5986.0,7849.0,Thrive Global
5987.0,9040.0,Globant
5988.0,4162.0,Xfund
5989.0,9886.0,Ola
5990.0,5692.0,User Interviews
5991.0,5953.0,Immedis
5992.0,677.0,Cellino Biotech
5993.0,9581.0,Sauce Labs
5994.0,7234.0,QuillBot
5995.0,158.0,QuickStart Inc.
5996.0,864.0,DarwinAI
5997.0,2896.0,Sana Labs
5998.0,7372.0,CoachHub
5999.0,7927.0,Amira Learning
6000.0,5936.0,Fireblocks
6001.0,8684.0,Legacy
6002.0,6012.0,ConcertAI
6003.0,6150.0,Insilico Medicine
6004.0,2882.0,Standigm
6005.0,5957.0,Owkin
6006.0,6878.0,Aetion
6007.0,561.0,Reverie Labs
6008.0,3373.0,Unlearn.AI
6009.0,7343.0,Scipher Medicine
6010.0,3277.0,Deep Genomics
6011.0,7691.0,Finch Therapeutics
6012.0,6910.0,XtalPi
6013.0,5068.0,BenchSci
6014.0,9418.0,Tempus
6015.0,423.0,Quibim
6016.0,2295.0,PharmCADD
6017.0,7996.0,AbSci
6018.0,1857.0,iCarbonX
6019.0,5590.0,Imagen Technologies
6020.0,6392.0,Healx
6021.0,9903.0,Recursion Pharmaceuticals
6022.0,3163.0,Nines
6023.0,8369.0,Exscientia
6024.0,1883.0,Verge Genomics
6025.0,280.0,MindMed
6026.0,6712.0,nference
6027.0,6374.0,SOPHiA GENETICS
6028.0,6388.0,Proscia
6029.0,2268.0,Deepcell
6030.0,6242.0,Semiconductor Manufacturing International
6031.0,5036.0,Viva Wallet
6032.0,157.0,Betterfly
6033.0,4460.0,NS8
6034.0,3924.0,6 River Systems
6035.0,6972.0,Homebase
6036.0,7358.0,Heex Technologies
6037.0,489.0,Pushpay
6038.0,3343.0,Frichti
6039.0,9924.0,Slice
6040.0,7807.0,Licious
6041.0,7748.0,Rohlik
6042.0,9178.0,Rebel Foods
6043.0,601.0,Dmall
6044.0,8691.0,Jiffy Grocery
6045.0,9592.0,Kroger
6046.0,9552.0,Grubhub
6047.0,7203.0,Daily Harvest
6048.0,8036.0,Instacart
6049.0,527.0,TaxiForSure.com
6050.0,9717.0,TetraScience
6051.0,5792.0,Syapse
6052.0,3708.0,Quip
6053.0,2733.0,Blueboard
6054.0,2508.0,Social Solutions
6055.0,2150.0,Argus Cyber Security
6056.0,2396.0,RateGain
6057.0,5827.0,Immersive Labs
6058.0,7171.0,Higher Ground Education
6059.0,5109.0,IQONIQ
6060.0,5550.0,Kroenke Sports & Entertainment
6061.0,4503.0,Real Madrid C.F.
6062.0,1898.0,Generation Esports
6063.0,9411.0,GIC
6064.0,6904.0,LATOKEN
6065.0,7208.0,CleverTap
6066.0,5559.0,OneRail
6067.0,9412.0,Numerator
6068.0,4411.0,Verusen
6069.0,8153.0,Kinta AI
6070.0,7704.0,Uptake Technologies
6071.0,995.0,Oqton
6072.0,4425.0,Citrine Informatics
6073.0,2669.0,Glofox
6074.0,224.0,Jumbo Privacy
6075.0,8298.0,Upsie
6076.0,719.0,Cermati
6077.0,1419.0,Colvin
6078.0,3378.0,Mister Spex
6079.0,2933.0,Benitago Group
6080.0,2949.0,Bluestone.com
6081.0,5958.0,GAIA
6082.0,6978.0,RentoMojo
6083.0,8714.0,Signet Jewelers
6084.0,9802.0,Birchbox
6085.0,9601.0,Coda
6086.0,7967.0,Lucid
6087.0,7541.0,League
6088.0,1713.0,Spruce Health
6089.0,7385.0,Vida Health
6090.0,6516.0,MVB Bank
6091.0,2880.0,YOOBIC
6092.0,8784.0,FinancialForce
6093.0,593.0,Leesa
6094.0,8293.0,EdCast
6095.0,3001.0,Onshape
6096.0,6846.0,Esprezzo
6097.0,2855.0,AI Foundation
6098.0,5806.0,Streetbees
6099.0,7402.0,AB Tasty
6100.0,924.0,Signals Analytics
6101.0,9675.0,SimilarWeb
6102.0,7088.0,Fattmerchant
6103.0,1526.0,CreditEnable
6104.0,5707.0,FintechOS
6105.0,2969.0,Coatue
6106.0,1832.0,Ordway
6107.0,8124.0,Blockstream
6108.0,9740.0,HashiCorp
6109.0,6328.0,Accellion
6110.0,9464.0,Acronis
6111.0,4643.0,Paack
6112.0,718.0,Hive Box
6113.0,7212.0,AxleHire
6114.0,8457.0,JD Logistics
6115.0,8274.0,Ecom Express
6116.0,4697.0,Flash Express
6117.0,4327.0,EasyPost
6118.0,3323.0,ZTO Express
6119.0,7922.0,Sicepat Express
6120.0,963.0,Bykea
6121.0,6470.0,Blaize
6122.0,8700.0,mfine
6123.0,1277.0,SpeedCast
6124.0,6228.0,VNDLY
6125.0,8115.0,CloudBees
6126.0,8899.0,Checkr
6127.0,603.0,TROCAFONE
6128.0,9982.0,Apple
6129.0,3838.0,Barracuda Networks
6130.0,4592.0,RangeForce
6131.0,3697.0,IronScales
6132.0,922.0,Riot
6133.0,604.0,Emera
6134.0,3190.0,Smart Joules
6135.0,3531.0,Valeo
6136.0,8919.0,Amazon Pay
6137.0,486.0,ekincare
6138.0,8232.0,Carta Healthcare
6139.0,1729.0,SamCart
6140.0,1716.0,Cafe X Technologies
6141.0,4013.0,LeadIQ
6142.0,4471.0,Metaco
6143.0,2519.0,Sonovate
6144.0,9942.0,Zymergen
6145.0,3633.0,Buildium
6146.0,2002.0,Greenwave Systems
6147.0,10006.0,National Institutes of Health
6148.0,405.0,Grovo
6149.0,5823.0,Torch Leadership Labs
6150.0,2407.0,REPAY
6151.0,5665.0,Swipii
6152.0,8667.0,Carro
6153.0,7257.0,Dixa
6154.0,4760.0,Directly
6155.0,8790.0,ASAPP
6156.0,6763.0,Unbabel
6157.0,8833.0,Afiniti
6158.0,8397.0,Fondeadora
6159.0,7617.0,ExtraHop
6160.0,7148.0,Episode Six
6161.0,5320.0,InterviewBit
6162.0,3381.0,Arabesque S-Ray
6163.0,6506.0,BIOAGE LABS
6164.0,8629.0,Claroty
6165.0,5895.0,AmplioSpeech
6166.0,9883.0,Sanofi
6167.0,8567.0,Stacks
6168.0,5677.0,DCVC
6169.0,9635.0,Upstart
6170.0,1024.0,Reliable Robotics Corporation
6171.0,1026.0,DogVacay
6172.0,8300.0,Serverless
6173.0,6055.0,Leadspace
6174.0,4152.0,Aviso
6175.0,1209.0,Jeeng (Acquired By PowerInbox)
6176.0,8774.0,Hull
6177.0,1772.0,ObEN
6178.0,8436.0,Clarifai
6179.0,9155.0,Zip Co
6180.0,4655.0,Xfers
6181.0,2906.0,ZeroStorefront
6182.0,1654.0,Local Logic
6183.0,2255.0,Windward
6184.0,5517.0,Hensoldt
6185.0,4179.0,Treebo Hotels
6186.0,2803.0,eola
6187.0,6605.0,Omio
6188.0,2530.0,Qunar.com
6189.0,3256.0,Emerson Collective
6190.0,7290.0,MineralTree
6191.0,8624.0,Doctor On Demand
6192.0,1251.0,Blue Hexagon
6193.0,7597.0,SparkCognition
6194.0,788.0,Securiti
6195.0,2194.0,CloudSEK
6196.0,9232.0,Vectra
6197.0,5427.0,IntSights
6198.0,4638.0,Inpher.io
6199.0,9666.0,Darktrace
6200.0,12.0,Safe Security
6201.0,9789.0,SentinelOne
6202.0,9956.0,Deep Instinct
6203.0,1707.0,Cybersixgill
6204.0,5691.0,Cylance
6205.0,2830.0,Bottlepay
6206.0,5738.0,MishiPay
6207.0,4282.0,Splitwise
6208.0,1192.0,Zirtue
6209.0,8653.0,OPay
6210.0,9684.0,Adyen
6211.0,3530.0,Taptap Send
6212.0,7069.0,Toss
6213.0,6388.0,Chipper Cash
6214.0,7671.0,True Balance
6215.0,285.0,Mozper
6216.0,9410.0,Papaya Global
6217.0,5898.0,Ocean Protocol
6218.0,6827.0,LogiNext
6219.0,6297.0,Locus.sh
6220.0,3456.0,Ometria
6221.0,4388.0,Jetlore
6222.0,164.0,Twiggle
6223.0,645.0,Tottenham Hotspur
6224.0,4401.0,Professional Fighters League
6225.0,7392.0,Binance
6226.0,9365.0,Crypterium
6227.0,6764.0,Madison Reed
6228.0,6540.0,TaskUs
6229.0,2184.0,Rainforest QA
6230.0,6966.0,Integrate
6231.0,3970.0,Cheetah Digital
6232.0,8883.0,Extreme Reach
6233.0,2277.0,Sideqik
6234.0,4944.0,Turn
6235.0,4561.0,Rightfoot
6236.0,582.0,Endotronix
6237.0,4096.0,WiMi Hologram Cloud
6238.0,3421.0,Avvo
6239.0,1927.0,Awair
6240.0,2076.0,Konga Online Shopping
6241.0,6286.0,Cornershop
6242.0,1371.0,Industrybuying
6243.0,1199.0,ONEHOPE
6244.0,7371.0,Dingdong Maicai
6245.0,6563.0,Mynd
6246.0,9507.0,HqO
6247.0,8339.0,NoBroker
6248.0,4416.0,Jasper
6249.0,6606.0,Autobooks
6250.0,361.0,Moss
6251.0,5813.0,Ebury
6252.0,4954.0,Long-Term Stock Exchange
6253.0,5449.0,Hologram
6254.0,2820.0,Healthily by Your.MD
6255.0,5411.0,Bright.md
6256.0,5435.0,Kiva
6257.0,7457.0,ActiveCampaign
6258.0,5907.0,Carwow
6259.0,5294.0,Outdoor Voices
6260.0,1477.0,SidelineSwap
6261.0,5008.0,REPX
6262.0,302.0,Automatic
6263.0,9672.0,Matterport
6264.0,4664.0,Owler
6265.0,7850.0,Carbon Black
6266.0,6267.0,XPRIZE
6267.0,1298.0,Memories
6268.0,2136.0,Cytora
6269.0,3281.0,ITILITE
6270.0,1330.0,NextCapital
6271.0,3356.0,Sketch
6272.0,7539.0,Aera Technology
6273.0,3034.0,Wise Systems
6274.0,1385.0,Detectify
6275.0,7614.0,LeaseLock
6276.0,1051.0,Arturo
6277.0,114.0,Skyline AI
6278.0,1486.0,Zesty.ai
6279.0,2851.0,Nym
6280.0,4036.0,Ironhack
6281.0,1382.0,Cengage Learning
6282.0,9253.0,General Assembly
6283.0,6959.0,eLearning Brothers
6284.0,6958.0,Wonolo
6285.0,7071.0,Parallel Wireless
6286.0,4412.0,Medically Home
6287.0,1253.0,Rendever
6288.0,3948.0,Trusting Social Co.
6289.0,7098.0,MindTouch
6290.0,4042.0,Verloop.io
6291.0,5203.0,Fastforward.ai
6292.0,7602.0,HAX
6293.0,1301.0,Rheaply
6294.0,8434.0,RELEX Solutions
6295.0,9519.0,Forter
6296.0,8794.0,Walker & Company Brands
6297.0,9469.0,Beautycounter
6298.0,6152.0,Pharmapacks
6299.0,5332.0,Prose
6300.0,251.0,"MANSCAPED, Inc."
6301.0,6974.0,Bold Commerce
6302.0,652.0,BRP Group
6303.0,2707.0,Navacord
6304.0,3462.0,Spacemaker AI
6305.0,1203.0,Disperse.io
6306.0,8747.0,Trulioo
6307.0,2203.0,Transak
6308.0,9798.0,Curve
6309.0,8599.0,PillPack
6310.0,1135.0,Traackr
6311.0,6354.0,Popl
6312.0,9960.0,Alumni Ventures Group
6313.0,1364.0,TrusTrace
6314.0,7207.0,YHANGRY
6315.0,4037.0,Sokowatch
6316.0,3929.0,Red Points
6317.0,4197.0,TechSee
6318.0,2668.0,Ajax Systems
6319.0,5157.0,Neogrowth
6320.0,3406.0,Uhnder
6321.0,9057.0,Hack The Box
6322.0,7043.0,"Teal Communications, Inc."
6323.0,1903.0,Meraki
6324.0,706.0,Petcube
6325.0,9191.0,Arweave
6326.0,8556.0,Withings
6327.0,4271.0,Kiwibot
6328.0,4081.0,Actility
6329.0,4508.0,GAN
6330.0,544.0,AviaGames
6331.0,10042.0,Epic Games
6332.0,9085.0,Unsplash
6333.0,7335.0,WP Engine
6334.0,7990.0,Wyze Labs
6335.0,3835.0,Ecovacs
6336.0,4160.0,Knewton
6337.0,6442.0,NOW Money
6338.0,4782.0,LinkSquares
6339.0,5480.0,Saama
6340.0,2488.0,Cortical.io
6341.0,7933.0,DISCO
6342.0,5783.0,CloudFactory
6343.0,2328.0,Propy
6344.0,1080.0,LeadGenius
6345.0,7742.0,Zeus Living
6346.0,823.0,91springboard
6347.0,5236.0,Lennar Corporation
6348.0,2800.0,LeFrak
6349.0,538.0,Zeek
6350.0,9219.0,Voyage
6351.0,533.0,Aragon
6352.0,7072.0,Even.com
6353.0,5780.0,New Enterprise Associates
6354.0,188.0,UDR
6355.0,496.0,Point Pickup
6356.0,9492.0,ACV
6357.0,2021.0,inDriver
6358.0,827.0,EdApp
6359.0,7965.0,Kano
6360.0,9223.0,Community
6361.0,3309.0,CyberX
6362.0,1121.0,TradeGecko
6363.0,205.0,Fluid
6364.0,9716.0,Aisera
6365.0,8808.0,Panopto
6366.0,9213.0,Deliverect
6367.0,5340.0,Enfuce
6368.0,3231.0,Relayr
6369.0,5953.0,Khosla Ventures
6370.0,211.0,Firebase
6371.0,2040.0,Supergreat
6372.0,3365.0,Tantan
6373.0,5725.0,Gabb Wireless
6374.0,7840.0,Coffee Meets Bagel
6375.0,4710.0,Spell
6376.0,1578.0,Amesite
6377.0,6804.0,SambaNova Systems
6378.0,3429.0,Luminous Computing
6379.0,5173.0,Grid.ai
6380.0,4627.0,Anki
6381.0,9591.0,Snorkel AI
6382.0,8763.0,Cambridge Quantum Computing
6383.0,3380.0,Cambricon Technologies
6384.0,7719.0,WeRide.ai
6385.0,8754.0,OctoML
6386.0,8284.0,Ozon
6387.0,9182.0,Jumia Group
6388.0,6371.0,Fuzzy
6389.0,8488.0,SurveyMonkey
6390.0,2859.0,Crimson Hexagon
6391.0,4443.0,AMBOSS
6392.0,4239.0,Yoco
6393.0,9176.0,Gig Wage
6394.0,7225.0,PagarBook
6395.0,481.0,GitGuardian
6396.0,1041.0,NeuVector
6397.0,5078.0,Fortanix
6398.0,7625.0,PlexTrac
6399.0,7228.0,Attivo Networks
6400.0,10003.0,KnowBe4
6401.0,4331.0,Swimlane
6402.0,2839.0,Elevate Security
6403.0,5409.0,Illusive
6404.0,3696.0,Silverfort
6405.0,3066.0,McAfee
6406.0,6385.0,Obsidian Security
6407.0,4451.0,Kujiale
6408.0,1879.0,Adobe
6409.0,3860.0,Getty Images
6410.0,8752.0,Dashlane
6411.0,1909.0,Cequence Security
6412.0,6114.0,Instrumental
6413.0,8108.0,Olympus
6414.0,7384.0,Formlabs
6415.0,36.0,Pebble
6416.0,1554.0,Conexiom
6417.0,5935.0,Cherwell Software
6418.0,2462.0,Elaia
6419.0,5732.0,Numerai
6420.0,2911.0,Source Code Capital
6421.0,9233.0,Camino Financial
6422.0,8834.0,Zumper
6423.0,8088.0,Aledade
6424.0,1223.0,Affordplan
6425.0,2763.0,KeyMe
6426.0,9653.0,Recorded Future
6427.0,2945.0,Sounding Board
6428.0,5116.0,Maze
6429.0,4543.0,REA Group
6430.0,8097.0,Tribune Publishing
6431.0,1896.0,Hungama
6432.0,9436.0,Business Insider
6433.0,878.0,Asian Boss
6434.0,4563.0,Arternal
6435.0,6142.0,Big Idea Ventures
6436.0,1036.0,SuperMeat
6437.0,3992.0,Manus Bio Inc
6438.0,3529.0,Catch
6439.0,4195.0,CAPTRUST
6440.0,3096.0,Leena AI
6441.0,3266.0,Catalyte
6442.0,2228.0,inFeedo
6443.0,4637.0,Paradox
6444.0,8851.0,Oda
6445.0,6762.0,Milkbasket
6446.0,7606.0,Delivery Hero
6447.0,9001.0,Freshly
6448.0,7271.0,Just Eat
6449.0,7787.0,Freshtohome
6450.0,9114.0,Swiggy
6451.0,2963.0,VVDN Technologies
6452.0,8615.0,Zenoti
6453.0,1960.0,Hubba
6454.0,6724.0,ThetaRay
6455.0,8538.0,Loopio
6456.0,7762.0,Workfront
6457.0,2956.0,Teamleader
6458.0,4758.0,Insightly
6459.0,7329.0,Blinkist
6460.0,6978.0,SplashLearn
6461.0,7020.0,Photomath
6462.0,8853.0,Duolingo
6463.0,2852.0,Digital Motors
6464.0,7473.0,Airtasker
6465.0,8430.0,GreyOrange
6466.0,2964.0,Kargo
6467.0,1272.0,OTTO Motors
6468.0,165.0,"Mujin, Inc."
6469.0,6292.0,Reface
6470.0,5006.0,Rev.com
6471.0,1973.0,DLC
6472.0,7754.0,Fireflies.ai
6473.0,3875.0,Courier
6474.0,1438.0,unifonic
6475.0,4155.0,Mixmax
6476.0,5046.0,Mailgun
6477.0,1356.0,NetDocuments
6478.0,6602.0,Mattermost
6479.0,1270.0,Exclaimer
6480.0,5553.0,Rocket.Chat
6481.0,4435.0,Zoomo
6482.0,1004.0,Looking Glass Factory
6483.0,4600.0,Coverflex
6484.0,6456.0,Plurilock
6485.0,9153.0,CLEAR
6486.0,4282.0,Zedsen
6487.0,6327.0,Evofem Biosciences
6488.0,240.0,Hacker Noon
6489.0,3111.0,Topix
6490.0,5551.0,CI Security
6491.0,6685.0,Cymulate
6492.0,6938.0,BlueVoyant
6493.0,7669.0,IronNet Cybersecurity
6494.0,4559.0,Randori
6495.0,7979.0,Cynet
6496.0,3669.0,neXus
6497.0,8000.0,NortonLifeLock
6498.0,6999.0,Nozomi Networks
6499.0,2642.0,Uptycs
6500.0,5126.0,Balbix
6501.0,1565.0,Automata
6502.0,3588.0,Helpling
6503.0,7956.0,Paddle
6504.0,7231.0,Clearbit
6505.0,4857.0,Refraction AI
6506.0,9222.0,Petal
6507.0,5075.0,Parsec
6508.0,1233.0,TradeDepot
6509.0,4086.0,Zhuanzhuan
6510.0,6702.0,Brandless
6511.0,2350.0,The Stryze Group
6512.0,4122.0,Nua
6513.0,8637.0,Scentbird
6514.0,2681.0,HUBUC
6515.0,2726.0,Nulogy
6516.0,7445.0,Veracode
6517.0,5052.0,Zimperium
6518.0,3820.0,NowSecure
6519.0,5612.0,Edge
6520.0,5241.0,Billdesk
6521.0,2093.0,Alcatraz
6522.0,9301.0,Knightscope
6523.0,6199.0,Fisker Automotive
6524.0,7064.0,Volvo Cars Group
6525.0,8956.0,Toyota Motor
6526.0,6793.0,CeQur
6527.0,2862.0,Souq
6528.0,8499.0,Velocity Global
6529.0,4707.0,Lynk
6530.0,3104.0,Faceki
6531.0,6028.0,LoginID
6532.0,2336.0,Easyship
6533.0,9677.0,Shipper
6534.0,2781.0,Dada-JD Daojia
6535.0,7317.0,infobird
6536.0,1307.0,Ondot Systems
6537.0,2888.0,Qstream
6538.0,2850.0,AlwaysHired
6539.0,895.0,refurbed
6540.0,4480.0,Segro
6541.0,8507.0,Polaris Partners
6542.0,7941.0,Patrick Industries
6543.0,1551.0,Prescient
6544.0,1336.0,Pod Point
6545.0,2169.0,RoadRunner Recycling
6546.0,899.0,RenoRun
6547.0,2624.0,Orbita
6548.0,2792.0,My Intelligent Machines
6549.0,6646.0,Better Therapeutics
6550.0,3607.0,OpenSesame
6551.0,111.0,Merlin
6552.0,3575.0,Mercatus
6553.0,2826.0,YCharts
6554.0,5805.0,Morningstar
6555.0,339.0,Senseye
6556.0,1215.0,Zeplin
6557.0,8818.0,Encamp
6558.0,3474.0,Hesai Technology
6559.0,5618.0,Yumi
6560.0,774.0,Ultra Premium Direct
6561.0,9103.0,Lob
6562.0,9453.0,Penn Medicine
6563.0,1467.0,Memorial Sloan - Kettering Cancer Center
6564.0,5645.0,Interos
6565.0,3103.0,Alison
6566.0,2868.0,Rozetta Corp
6567.0,5389.0,Hailo
6568.0,5993.0,Stratifyd
6569.0,9190.0,Sisense
6570.0,7395.0,Quid
6571.0,7986.0,OmniSci
6572.0,304.0,AMPLYFI
6573.0,2235.0,Dataloop AI
6574.0,6317.0,Builder
6575.0,3254.0,Ayasdi
6576.0,1505.0,BlackSwan Technologies
6577.0,2395.0,ROOM
6578.0,6790.0,Homebound
6579.0,8732.0,RealBlocks
6580.0,7054.0,Nanit
6581.0,3600.0,reMarkable
6582.0,326.0,Yitu Technology
6583.0,7046.0,Samurai Incubate
6584.0,8090.0,Labster
6585.0,6300.0,Home Chef
6586.0,5519.0,RAW Pressery
6587.0,5632.0,Freeletics
6588.0,4609.0,Home Delivery Service (HDS Global)
6589.0,2554.0,PeekYou
6590.0,3814.0,ScoopWhoop
6591.0,151.0,Mawdoo3
6592.0,8575.0,Odyssey
6593.0,6326.0,Embibe
6594.0,8814.0,Info Edge
6595.0,6460.0,Welldoc
6596.0,5631.0,KPMG
6597.0,9717.0,TripleLift
6598.0,5765.0,AppNexus
6599.0,7668.0,Coil
6600.0,5370.0,OpenX
6601.0,1177.0,Moat
6602.0,5130.0,Operative
6603.0,8801.0,ContentFly
6604.0,7777.0,PubMatic
6605.0,1604.0,Centerfield
6606.0,5141.0,Partnerize
6607.0,3673.0,Quantcast
6608.0,6728.0,StoneWise
6609.0,8676.0,Fintor
6610.0,5264.0,Fridge No More
6611.0,7101.0,Weezy
6612.0,1663.0,Biolase
6613.0,6699.0,Cellink
6614.0,8163.0,Dexcom
6615.0,1827.0,Acutus Medical
