initial_position,final_configuration,degree,final_rank,rank_CB,final_rank_normlized,rank_CB_normlized,TeckRank_int
153,London Cyber Security,1,0.994,784717.0,0.4010813864342493,561385.0,251.0
150,McAfee Computer Secuirty,1,0.994,1020473.0,0.4010813864342493,325629.0,252.0
154,Clario Tech Ltd,1,0.994,117223.0,0.4010813864342493,1228879.0,253.0
829,ICS,3,1.016,829252.0,0.4099584392527136,516850.0,254.0
851,Sagiton,3,1.016,390412.0,0.4099584392527136,955690.0,255.0
850,"Pro-Sphere Tek, Inc. (ProSphere)",3,1.016,387788.0,0.4099584392527136,958314.0,256.0
857,Caesar Creek Software,3,1.016,578047.0,0.4099584392527136,768055.0,257.0
830,Data-Warehouse,3,1.016,1146755.0,0.4099584392527136,199347.0,258.0
852,E-Trust,3,1.016,384152.0,0.4099584392527136,961950.0,259.0
820,Semper Fortis Solutions,3,1.016,404139.0,0.4099584392527136,941963.0,260.0
828,Spanugo,3,1.016,157167.0,0.4099584392527136,1188935.0,261.0
838,The Green Technology Group,3,1.016,776294.0,0.4099584392527136,569808.0,262.0
855,Omlis Limited,3,1.016,380912.0,0.4099584392527136,965190.0,263.0
856,Zer0Data,3,1.016,67248.0,0.4099584392527136,1278854.0,264.0
822,PreVeil,3,1.016,19334.0,0.4099584392527136,1326768.0,265.0
836,The Rossett Group,3,1.016,1268291.0,0.4099584392527136,77811.0,266.0
834,CYBER WORKS,3,1.016,958700.0,0.4099584392527136,387402.0,267.0
816,Confiware,3,1.016,1291072.0,0.4099584392527136,55030.0,268.0
819,Appkido,3,1.016,287818.0,0.4099584392527136,1058284.0,269.0
826,Passive,3,1.016,696017.0,0.4099584392527136,650085.0,270.0
827,Kapstonellc,3,1.016,472866.0,0.4099584392527136,873236.0,271.0
844,Qriar,3,1.016,535333.0,0.4099584392527136,810769.0,272.0
821,Secure Decisions,3,1.016,532438.0,0.4099584392527136,813664.0,273.0
832,YouCloud Solutions,3,1.016,178472.0,0.4099584392527136,1167630.0,274.0
831,Arx Nimbus,3,1.016,177029.0,0.4099584392527136,1169073.0,275.0
846,Axiom Cyber Solutions,3,1.016,372814.0,0.4099584392527136,973288.0,276.0
842,Loginsoft,3,1.016,854977.0,0.4099584392527136,491125.0,277.0
840,Grupo INT,3,1.016,1088843.0,0.4099584392527136,257259.0,278.0
839,Nu-Pulse Technologies,3,1.016,1099936.0,0.4099584392527136,246166.0,279.0
854,3MCYBER,3,1.016,1232255.0,0.4099584392527136,113847.0,280.0
858,G2 Ops,3,1.016,365068.0,0.4099584392527136,981034.0,281.0
833,Allari,3,1.016,460793.0,0.4099584392527136,885309.0,282.0
853,AHAD Information Technology LLC,3,1.016,79804.0,0.4099584392527136,1266298.0,283.0
847,Agile Business Concepts,3,1.016,427944.0,0.4099584392527136,918158.0,284.0
848,Open Source Systems,3,1.016,1161830.0,0.4099584392527136,184272.0,285.0
849,New Directions Technologies,3,1.016,1166016.0,0.4099584392527136,180086.0,286.0
835,Lineal Software Solutions,3,1.016,486333.0,0.4099584392527136,859769.0,287.0
843,Carrera,3,1.016,432024.0,0.4099584392527136,914078.0,288.0
845,Mdk,3,1.016,424298.0,0.4099584392527136,921804.0,289.0
841,Xmart Solutions,3,1.016,750805.0,0.4099584392527136,595297.0,290.0
823,E-InfoSol,3,1.016,416455.0,0.4099584392527136,929647.0,291.0
825,Huntress,3,1.016,2483.0,0.4099584392527136,1343619.0,292.0
837,Dronix,3,1.016,783552.0,0.4099584392527136,562550.0,293.0
817,Praxsys Tech,3,1.016,1225327.0,0.4099584392527136,120775.0,294.0
824,M & S Technologies,3,1.016,410617.0,0.4099584392527136,935485.0,295.0
818,Talon Cyber Security,3,1.016,3419.0,0.4099584392527136,1342683.0,296.0
264,Fractional CISO,2,1.019,858217.0,0.4111689464552314,487885.0,297.0
265,Glasser Tech,2,1.019,1336266.0,0.4111689464552314,9836.0,298.0
349,Ascent Solutions,2,1.04,167997.0,0.4196424968728564,1178105.0,299.0
346,ATS Advisors,2,1.04,970969.0,0.4196424968728564,375133.0,300.0
351,"Badger Security, Inc.",2,1.04,695041.0,0.4196424968728564,651061.0,301.0
348,Derten Cybersecurity,2,1.04,978351.0,0.4196424968728564,367751.0,302.0
347,Fortatech Security LLC,2,1.04,1112948.0,0.4196424968728564,233154.0,303.0
350,"Tele-Consultants, Inc.",2,1.04,522410.0,0.4196424968728564,823692.0,304.0
331,ZENDATA - Cyber-Sécurité,2,1.064,174527.0,0.4293265544929992,1171575.0,305.0
325,Information Management Resources,2,1.064,541234.0,0.4293265544929992,804868.0,306.0
328,ActiveCanopy,2,1.064,496572.0,0.4293265544929992,849530.0,307.0
327,S4 Inc.,2,1.064,467668.0,0.4293265544929992,878434.0,308.0
323,Express Systems,2,1.064,299481.0,0.4293265544929992,1046621.0,309.0
324,BLACKICE CYBERDEFENSE Inc.,2,1.064,1242063.0,0.4293265544929992,104039.0,310.0
330,Jung Tech,2,1.064,1063936.0,0.4293265544929992,282166.0,311.0
329,Data Partner,2,1.064,397494.0,0.4293265544929992,948608.0,312.0
326,Strategic Operational Solutions,2,1.064,626778.0,0.4293265544929992,719324.0,313.0
534,REN-ISAC,3,1.067,1290329.0,0.43053706169551703,55773.0,314.0
541,MJJT Consultants,3,1.067,1315164.0,0.43053706169551703,30938.0,315.0
513,RMRF Technology,3,1.067,650241.0,0.43053706169551703,695861.0,316.0
539,Cyber Struggle,3,1.067,254401.0,0.43053706169551703,1091701.0,317.0
546,Cloudburst Security,3,1.067,434145.0,0.43053706169551703,911957.0,318.0
544,Impact Technology Solutions,3,1.067,1289439.0,0.43053706169551703,56663.0,319.0
517,Petronella,3,1.067,585904.0,0.43053706169551703,760198.0,320.0
527,ITSourceTEK,3,1.067,683958.0,0.43053706169551703,662144.0,321.0
514,Tek-Hut,3,1.067,562229.0,0.43053706169551703,783873.0,322.0
524,EPODIUM,3,1.067,1009127.0,0.43053706169551703,336975.0,323.0
519,Threatcare,3,1.067,8055.0,0.43053706169551703,1338047.0,324.0
528,Willetts Technology,3,1.067,630544.0,0.43053706169551703,715558.0,325.0
516,Vigilant,3,1.067,693525.0,0.43053706169551703,652577.0,326.0
522,MLS Technology Group,3,1.067,1334454.0,0.43053706169551703,11648.0,327.0
520,Bebaios Solutions,3,1.067,607370.0,0.43053706169551703,738732.0,328.0
530,Blockbit,3,1.067,308999.0,0.43053706169551703,1037103.0,329.0
538,Ethergroup,3,1.067,774954.0,0.43053706169551703,571148.0,330.0
540,Webfargo Data Security,3,1.067,850847.0,0.43053706169551703,495255.0,331.0
525,Cyberbit,3,1.067,10535.0,0.43053706169551703,1335567.0,332.0
543,True Blade Systems,3,1.067,1075894.0,0.43053706169551703,270208.0,333.0
533,Illuminating Concepts,3,1.067,974985.0,0.43053706169551703,371117.0,334.0
532,Cromulence,3,1.067,1039337.0,0.43053706169551703,306765.0,335.0
536,ConSecur,3,1.067,483497.0,0.43053706169551703,862605.0,336.0
535,Lodestone,3,1.067,445665.0,0.43053706169551703,900437.0,337.0
526,VTO Labs,3,1.067,658279.0,0.43053706169551703,687823.0,338.0
523,MC Networks,3,1.067,916909.0,0.43053706169551703,429193.0,339.0
518,usd,3,1.067,71428.0,0.43053706169551703,1274674.0,340.0
547,Certstation,3,1.067,426807.0,0.43053706169551703,919295.0,341.0
515,Aeris Secure,3,1.067,580070.0,0.43053706169551703,766032.0,342.0
